Posicao,Clube,J,V,E,D,Gols,SG,Pts,Ano,Rodada
11,Atlético-GO,24,7,9,8,20:24,-4,30,2021,24
12,Cuiabá,24,6,12,6,25:26,-1,30,2021,24
13,Ceará,24,6,12,6,22:24,-2,30,2021,24
14,São Paulo,24,6,11,7,20:25,-5,29,2021,24
15,Santos,24,6,10,8,23:29,-6,28,2021,24
16,Juventude,24,6,9,9,23:29,-6,27,2021,24
17,Grêmio,24,6,6,12,23:30,-7,24,2021,24
18,Bahia,24,6,6,12,27:39,-12,24,2021,24
19,Sport,24,5,8,11,13:21,-8,23,2021,24
20,Chapecoense,24,1,9,14,20:38,-18,12,2021,24
1,Atlético-MG,25,17,5,3,40:17,23,56,2021,25
2,Flamengo,25,14,5,6,49:24,25,47,2021,25
3,Palmeiras,25,13,3,9,39:33,6,42,2021,25
4,Fortaleza,25,11,6,8,32:29,3,39,2021,25
5,Bragantino,25,9,12,4,40:30,10,39,2021,25
6,Internacional,25,9,10,6,32:26,6,37,2021,25
7,Corinthians,25,9,10,6,27:23,4,37,2021,25
8,Athletico-PR,25,10,4,11,33:33,0,34,2021,25
9,Fluminense,25,8,9,8,24:28,-4,33,2021,25
10,América-MG,25,7,10,8,24:26,-2,31,2021,25
11,Atlético-GO,25,7,10,8,20:24,-4,31,2021,25
12,Santos,25,7,10,8,24:29,-5,31,2021,25
13,Cuiabá,25,6,13,6,25:26,-1,31,2021,25
14,Ceará,25,6,12,7,23:27,-4,30,2021,25
15,São Paulo,25,6,12,7,20:25,-5,30,2021,25
16,Juventude,25,6,10,9,24:30,-6,28,2021,25
17,Bahia,25,7,6,12,29:39,-10,27,2021,25
18,Sport,25,6,8,11,14:21,-7,26,2021,25
19,Grêmio,25,6,6,13,23:31,-8,24,2021,25
20,Chapecoense,25,1,9,15,22:43,-21,12,2021,25
1,Atlético-MG,26,18,5,3,43:18,25,59,2021,26
2,Flamengo,26,15,5,6,52:25,27,50,2021,26
3,Palmeiras,26,13,4,9,39:33,6,43,2021,26
4,Fortaleza,26,12,6,8,33:29,4,42,2021,26
5,Bragantino,26,10,12,4,41:30,11,42,2021,26
6,Internacional,26,10,10,6,35:27,8,40,2021,26
7,Corinthians,26,10,10,6,28:23,5,40,2021,26
8,Athletico-PR,26,10,5,11,34:34,0,35,2021,26
9,Cuiabá,26,7,13,6,26:26,0,34,2021,26
10,Fluminense,26,8,9,9,24:29,-5,33,2021,26
11,América-MG,26,7,10,9,25:29,-4,31,2021,26
12,Atlético-GO,26,7,10,9,20:25,-5,31,2021,26
13,Santos,26,7,10,9,25:32,-7,31,2021,26
14,Ceará,26,6,13,7,24:28,-4,31,2021,26
15,São Paulo,26,6,13,7,21:26,-5,31,2021,26
16,Bahia,26,7,7,12,29:39,-10,28,2021,26
17,Juventude,26,6,10,10,25:33,-8,28,2021,26
18,Sport,26,6,8,12,14:22,-8,26,2021,26
19,Grêmio,26,6,6,14,23:32,-9,24,2021,26
20,Chapecoense,26,1,10,15,23:44,-21,13,2021,26
1,Atlético-MG,27,18,5,4,44:20,24,59,2021,27
2,Flamengo,27,15,6,6,52:25,27,51,2021,27
3,Palmeiras,27,14,4,9,40:33,7,46,2021,27
4,Fortaleza,27,13,6,8,35:30,5,45,2021,27
5,Bragantino,27,10,13,4,43:32,11,43,2021,27
6,Internacional,27,10,10,7,35:28,7,40,2021,27
7,Corinthians,27,10,10,7,28:24,4,40,2021,27
8,Fluminense,27,9,9,9,25:29,-4,36,2021,27
9,Athletico-PR,27,10,5,12,34:35,-1,35,2021,27
10,Cuiabá,27,7,14,6,26:26,0,35,2021,27
11,Atlético-GO,27,8,10,9,22:26,-4,34,2021,27
12,São Paulo,27,7,13,7,22:26,-4,34,2021,27
13,América-MG,27,7,11,9,25:29,-4,32,2021,27
14,Santos,27,7,11,9,25:32,-7,32,2021,27
15,Ceará,27,6,14,7,26:30,-4,32,2021,27
16,Bahia,27,7,8,12,29:39,-10,29,2021,27
17,Juventude,27,6,10,11,27:36,-9,28,2021,27
18,Grêmio,27,7,6,14,26:34,-8,27,2021,27
19,Sport,27,6,9,12,14:22,-8,27,2021,27
20,Chapecoense,27,1,10,16,24:46,-22,13,2021,27
1,Atlético-MG,28,19,5,4,46:21,25,62,2021,28
2,Flamengo,28,15,6,7,53:28,25,51,2021,28
3,Palmeiras,28,15,4,9,42:34,8,49,2021,28
4,Fortaleza,28,14,6,8,38:30,8,48,2021,28
5,Bragantino,28,11,13,4,44:32,12,46,2021,28
6,Internacional,28,10,11,7,37:30,7,41,2021,28
7,Corinthians,28,10,11,7,30:26,4,41,2021,28
8,Fluminense,28,10,9,9,28:30,-2,39,2021,28
9,Atlético-GO,28,9,10,9,24:26,-2,37,2021,28
10,Athletico-PR,28,10,5,13,34:38,-4,35,2021,28
11,América-MG,28,8,11,9,27:29,-2,35,2021,28
12,Cuiabá,28,7,14,7,27:28,-1,35,2021,28
13,São Paulo,28,7,13,8,22:27,-5,34,2021,28
14,Ceará,28,6,15,7,26:30,-4,33,2021,28
15,Bahia,28,8,8,12,32:39,-7,32,2021,28
16,Santos,28,7,11,10,25:34,-9,32,2021,28
17,Juventude,28,6,11,11,27:36,-9,29,2021,28
18,Grêmio,28,7,6,15,26:36,-10,27,2021,28
19,Sport,28,6,9,13,15:24,-9,27,2021,28
20,Chapecoense,28,1,10,17,24:49,-25,13,2021,28
1,Atlético-MG,29,19,5,5,46:22,24,62,2021,29
2,Flamengo,29,16,6,7,54:28,26,54,2021,29
3,Palmeiras,29,16,4,9,45:35,10,52,2021,29
4,Fortaleza,29,14,6,9,39:32,7,48,2021,29
5,Bragantino,29,11,13,5,44:33,11,46,2021,29
6,Corinthians,29,11,11,7,31:26,5,44,2021,29
7,Internacional,29,10,11,8,37:31,6,41,2021,29
8,Fluminense,29,10,9,10,28:31,-3,39,2021,29
9,América-MG,29,9,11,9,29:30,-1,38,2021,29
10,Cuiabá,29,8,14,7,28:28,0,38,2021,29
11,Atlético-GO,29,9,10,10,24:28,-4,37,2021,29
12,São Paulo,29,8,13,8,23:27,-4,37,2021,29
13,Ceará,29,7,15,7,27:30,-3,36,2021,29
14,Athletico-PR,29,10,5,14,34:39,-5,35,2021,29
15,Santos,29,8,11,10,26:34,-8,35,2021,29
16,Bahia,29,8,9,12,32:39,-7,33,2021,29
17,Sport,29,7,9,13,17:24,-7,30,2021,29
18,Juventude,29,6,12,11,27:36,-9,30,2021,29
19,Grêmio,29,7,6,16,27:39,-12,27,2021,29
20,Chapecoense,29,1,10,18,24:50,-26,13,2021,29
1,Atlético-MG,30,20,5,5,47:22,25,65,2021,30
2,Palmeiras,30,17,4,9,47:35,12,55,2021,30
3,Flamengo,30,16,7,7,56:30,26,55,2021,30
4,Fortaleza,30,14,6,10,39:33,6,48,2021,30
5,Corinthians,30,12,11,7,32:26,6,47,2021,30
6,Bragantino,30,11,13,6,44:35,9,46,2021,30
7,Internacional,30,11,11,8,38:31,7,44,2021,30
8,Fluminense,30,11,9,10,29:31,-2,42,2021,30
9,Ceará,30,8,15,7,28:30,-2,39,2021,30
10,Athletico-PR,30,11,5,14,36:39,-3,38,2021,30
11,América-MG,30,9,11,10,29:31,-2,38,2021,30
12,Atlético-GO,30,9,11,10,25:29,-4,38,2021,30
13,Cuiabá,30,8,14,8,28:29,-1,38,2021,30
14,São Paulo,30,8,13,9,23:28,-5,37,2021,30
15,Bahia,30,9,9,12,33:39,-6,36,2021,30
16,Santos,30,8,11,11,26:36,-10,35,2021,30
17,Juventude,30,6,13,11,28:37,-9,31,2021,30
18,Sport,30,7,9,14,17:25,-8,30,2021,30
19,Grêmio,30,7,6,17,27:40,-13,27,2021,30
20,Chapecoense,30,1,11,18,26:52,-26,14,2021,30
1,Atlético-MG,31,21,5,5,50:22,28,68,2021,31
2,Palmeiras,31,18,4,9,51:35,16,58,2021,31
3,Flamengo,31,17,7,7,59:30,29,58,2021,31
4,Fortaleza,31,14,7,10,40:34,6,49,2021,31
5,Corinthians,31,12,11,8,32:29,3,47,2021,31
6,Bragantino,31,11,13,7,44:37,7,46,2021,31
7,Internacional,31,11,11,9,39:33,6,44,2021,31
8,Fluminense,31,11,9,11,29:32,-3,42,2021,31
9,Athletico-PR,31,12,5,14,38:40,-2,41,2021,31
10,América-MG,31,10,11,10,32:33,-1,41,2021,31
11,Cuiabá,31,8,15,8,28:29,-1,39,2021,31
12,Ceará,31,8,15,8,29:32,-3,39,2021,31
13,Santos,31,9,11,11,28:36,-8,38,2021,31
14,Atlético-GO,31,9,11,11,25:33,-8,38,2021,31
15,São Paulo,31,8,14,9,24:29,-5,38,2021,31
16,Bahia,31,9,9,13,33:42,-9,36,2021,31
17,Juventude,31,7,13,11,30:38,-8,34,2021,31
18,Grêmio,31,8,6,17,28:40,-12,30,2021,31
19,Sport,31,7,9,15,19:28,-9,30,2021,31
20,Chapecoense,31,1,12,18,26:52,-26,15,2021,31
1,Atlético-MG,32,22,5,5,53:24,29,71,2021,32
2,Flamengo,32,18,7,7,63:30,33,61,2021,32
3,Palmeiras,32,18,4,10,52:37,15,58,2021,32
4,Corinthians,32,13,11,8,35:31,4,50,2021,32
5,Fortaleza,32,14,7,11,40:37,3,49,2021,32
6,Bragantino,32,12,13,7,47:37,10,49,2021,32
7,Internacional,32,12,11,9,41:34,7,47,2021,32
8,Fluminense,32,12,9,11,31:33,-2,45,2021,32
9,América-MG,32,11,11,10,35:34,1,44,2021,32
10,Ceará,32,9,15,8,31:33,-2,42,2021,32
11,Athletico-PR,32,12,5,15,39:42,-3,41,2021,32
12,Santos,32,9,12,11,28:36,-8,39,2021,32
13,Atlético-GO,32,9,12,11,25:33,-8,39,2021,32
14,Cuiabá,32,8,15,9,30:32,-2,39,2021,32
15,São Paulo,32,8,14,10,24:33,-9,38,2021,32
16,Juventude,32,8,13,11,32:38,-6,37,2021,32
17,Bahia,32,9,9,14,35:45,-10,36,2021,32
18,Grêmio,32,8,6,18,29:43,-14,30,2021,32
19,Sport,32,7,9,16,20:30,-10,30,2021,32
20,Chapecoense,32,1,12,19,26:54,-28,15,2021,32
1,Atlético-MG,33,23,5,5,54:24,30,74,2021,33
2,Flamengo,33,19,7,7,64:30,34,64,2021,33
3,Palmeiras,33,18,4,11,52:39,13,58,2021,33
4,Corinthians,33,13,11,9,35:32,3,50,2021,33
5,Fortaleza,33,14,7,12,40:41,-1,49,2021,33
6,Bragantino,33,12,13,8,47:40,7,49,2021,33
7,Internacional,33,12,11,10,41:35,6,47,2021,33
8,Fluminense,33,12,9,12,31:34,-3,45,2021,33
9,América-MG,33,11,12,10,35:34,1,45,2021,33
10,Ceará,33,10,15,8,35:33,2,45,2021,33
11,Santos,33,10,12,11,30:36,-6,42,2021,33
12,Cuiabá,33,9,15,9,31:32,-1,42,2021,33
13,Athletico-PR,33,12,5,16,39:43,-4,41,2021,33
14,São Paulo,33,9,14,10,26:33,-7,41,2021,33
15,Juventude,33,9,13,11,33:38,-5,40,2021,33
16,Atlético-GO,33,9,13,11,25:33,-8,40,2021,33
17,Bahia,33,9,9,15,35:46,-11,36,2021,33
18,Grêmio,33,9,6,18,32:43,-11,33,2021,33
19,Sport,33,8,9,16,21:30,-9,33,2021,33
20,Chapecoense,33,1,12,20,26:56,-30,15,2021,33
1,Atlético-MG,34,24,5,5,56:24,32,77,2021,34
2,Flamengo,34,20,7,7,66:31,35,67,2021,34
3,Palmeiras,34,18,4,12,52:40,12,58,2021,34
4,Corinthians,34,14,11,9,37:32,5,53,2021,34
5,Fortaleza,34,15,7,12,41:41,0,52,2021,34
6,Bragantino,34,13,13,8,50:40,10,52,2021,34
7,Fluminense,34,13,9,12,33:34,-1,48,2021,34
8,Internacional,34,12,11,11,42:37,5,47,2021,34
9,Ceará,34,10,16,8,36:34,2,46,2021,34
10,América-MG,34,11,12,11,35:36,-1,45,2021,34
11,Cuiabá,34,9,16,9,31:32,-1,43,2021,34
12,Athletico-PR,34,12,6,16,39:43,-4,42,2021,34
13,Santos,34,10,12,12,30:38,-8,42,2021,34
14,São Paulo,34,9,15,10,26:33,-7,42,2021,34
15,Atlético-GO,34,9,14,11,26:34,-8,41,2021,34
16,Juventude,34,9,13,12,33:40,-7,40,2021,34
17,Bahia,34,9,10,15,35:46,-11,37,2021,34
18,Grêmio,34,10,6,18,35:44,-9,36,2021,34
19,Sport,34,8,9,17,21:33,-12,33,2021,34
20,Chapecoense,34,1,12,21,27:59,-32,15,2021,34
1,Atlético-MG,35,24,6,5,58:26,32,78,2021,35
2,Flamengo,35,20,8,7,67:32,35,68,2021,35
3,Palmeiras,35,18,5,12,54:42,12,59,2021,35
4,Corinthians,35,14,11,10,38:34,4,53,2021,35
5,Fortaleza,35,15,7,13,41:43,-2,52,2021,35
6,Bragantino,35,13,13,9,50:41,9,52,2021,35
7,Fluminense,35,14,9,12,34:34,0,51,2021,35
8,Ceará,35,11,16,8,38:35,3,49,2021,35
9,América-MG,35,12,12,11,38:36,2,48,2021,35
10,Internacional,35,12,11,12,42:38,4,47,2021,35
11,Athletico-PR,35,13,6,16,40:43,-3,45,2021,35
12,Santos,35,11,12,12,32:38,-6,45,2021,35
13,Atlético-GO,35,10,14,11,28:35,-7,44,2021,35
14,Juventude,35,10,13,12,34:40,-6,43,2021,35
15,Cuiabá,35,9,16,10,31:33,-2,43,2021,35
16,São Paulo,35,9,15,11,26:36,-10,42,2021,35
17,Grêmio,35,11,6,18,38:44,-6,39,2021,35
18,Bahia,35,9,10,16,36:48,-12,37,2021,35
19,Sport,35,8,10,17,22:34,-12,34,2021,35
20,Chapecoense,35,1,12,22,27:62,-35,15,2021,35
1,Atlético-MG,36,25,6,5,60:27,33,81,2021,36
2,Flamengo,36,21,8,7,69:33,36,71,2021,36
3,Palmeiras,36,19,5,12,57:43,14,62,2021,36
4,Corinthians,36,15,11,10,39:34,5,56,2021,36
5,Fortaleza,36,16,7,13,42:43,-1,55,2021,36
6,Bragantino,36,13,14,9,51:42,9,53,2021,36
7,Fluminense,36,14,9,13,35:36,-1,51,2021,36
8,América-MG,36,12,13,11,39:37,2,49,2021,36
9,Ceará,36,11,16,9,39:37,2,49,2021,36
10,Internacional,36,12,12,12,43:39,4,48,2021,36
11,Atlético-GO,36,11,14,11,29:35,-6,47,2021,36
12,Santos,36,11,13,12,33:39,-6,46,2021,36
13,Athletico-PR,36,13,6,17,40:44,-4,45,2021,36
14,São Paulo,36,10,15,11,28:36,-8,45,2021,36
15,Juventude,36,10,13,13,34:41,-7,43,2021,36
16,Cuiabá,36,9,16,11,32:36,-4,43,2021,36
17,Bahia,36,10,10,16,39:49,-10,40,2021,36
18,Grêmio,36,11,6,19,39:47,-8,39,2021,36
19,Sport,36,8,10,18,22:36,-14,34,2021,36
20,Chapecoense,36,1,12,23,27:63,-36,15,2021,36
1,Atlético-MG,37,26,6,5,64:30,34,84,2021,37
2,Flamengo,37,21,8,8,69:34,35,71,2021,37
3,Palmeiras,37,19,6,12,57:43,14,63,2021,37
4,Corinthians,37,15,12,10,40:35,5,57,2021,37
5,Fortaleza,37,16,7,14,42:44,-2,55,2021,37
6,Bragantino,37,13,14,10,54:46,8,53,2021,37
7,Fluminense,37,14,9,14,35:38,-3,51,2021,37
8,América-MG,37,12,14,11,39:37,2,50,2021,37
9,Atlético-GO,37,12,14,11,31:36,-5,50,2021,37
10,Ceará,37,11,17,9,39:37,2,50,2021,37
11,Santos,37,12,13,12,34:39,-5,49,2021,37
12,Internacional,37,12,12,13,44:41,3,48,2021,37
13,São Paulo,37,11,15,11,31:37,-6,48,2021,37
14,Athletico-PR,37,13,7,17,40:44,-4,46,2021,37
15,Cuiabá,37,10,16,11,33:36,-3,46,2021,37
16,Bahia,37,11,10,16,41:49,-8,43,2021,37
17,Juventude,37,10,13,14,35:44,-9,43,2021,37
18,Grêmio,37,11,7,19,40:48,-8,40,2021,37
19,Sport,37,9,10,18,23:36,-13,37,2021,37
20,Chapecoense,37,1,12,24,27:64,-37,15,2021,37
1,Atlético-MG,38,26,6,6,67:34,33,84,2021,38
2,Flamengo,38,21,8,9,69:36,33,71,2021,38
3,Palmeiras,38,20,6,12,58:43,15,66,2021,38
4,Fortaleza,38,17,7,14,44:45,-1,58,2021,38
5,Corinthians,38,15,12,11,40:36,4,57,2021,38
6,Bragantino,38,14,14,10,55:46,9,56,2021,38
7,Fluminense,38,15,9,14,38:38,0,54,2021,38
8,América-MG,38,13,14,11,41:37,4,53,2021,38
9,Atlético-GO,38,13,14,11,33:36,-3,53,2021,38
10,Santos,38,12,14,12,35:40,-5,50,2021,38
11,Ceará,38,11,17,10,39:38,1,50,2021,38
12,Internacional,38,12,12,14,44:42,2,48,2021,38
13,São Paulo,38,11,15,12,31:39,-8,48,2021,38
14,Athletico-PR,38,13,8,17,41:45,-4,47,2021,38
15,Cuiabá,38,10,17,11,34:37,-3,47,2021,38
16,Juventude,38,11,13,14,36:44,-8,46,2021,38
17,Grêmio,38,12,7,19,44:51,-7,43,2021,38
18,Bahia,38,11,10,17,42:51,-9,43,2021,38
19,Sport,38,9,11,18,24:37,-13,38,2021,38
20,Chapecoense,38,1,12,25,27:67,-40,15,2021,38
