Posicao,Clube,J,V,E,D,Gols,SG,Pts,Ano,Rodada
8,Coritiba,24,10,7,7,35:24,11,37,2008,24
9,Sport,24,10,5,9,26:26,0,35,2008,24
10,Goiás,24,9,6,9,33:30,3,33,2008,24
11,Internacional,24,9,6,9,27:27,0,33,2008,24
12,Atlético-MG,24,7,10,7,33:41,-8,30,2008,24
13,Figueirense,24,7,7,10,29:46,-17,28,2008,24
14,Vasco da Gama,24,7,5,12,38:45,-7,26,2008,24
15,Náutico,24,7,5,12,25:37,-12,26,2008,24
16,Santos,24,6,8,10,28:36,-8,26,2008,24
17,Fluminense,24,6,7,11,28:33,-5,25,2008,24
18,Atlético-PR,24,6,5,13,24:34,-10,23,2008,24
19,Portuguesa,24,6,5,13,30:48,-18,23,2008,24
20,Ipatinga FC,24,5,6,13,22:42,-20,21,2008,24
1,Grêmio,25,14,7,4,41:18,23,49,2008,25
2,Palmeiras,25,14,4,7,41:31,10,46,2008,25
3,Cruzeiro,25,13,4,8,38:26,12,43,2008,25
4,Botafogo,25,12,6,7,35:23,12,42,2008,25
5,São Paulo,25,11,9,5,41:26,15,42,2008,25
6,Vitória,25,12,4,9,34:26,8,40,2008,25
7,Flamengo,25,11,8,6,41:29,12,40,2008,25
8,Sport,25,11,5,9,31:26,5,38,2008,25
9,Coritiba,25,10,7,8,35:25,10,37,2008,25
10,Goiás,25,10,6,9,35:31,4,36,2008,25
11,Internacional,25,10,6,9,29:28,1,36,2008,25
12,Atlético-MG,25,7,10,8,35:44,-9,30,2008,25
13,Náutico,25,8,5,12,28:38,-10,29,2008,25
14,Santos,25,7,8,10,30:37,-7,29,2008,25
15,Figueirense,25,7,7,11,29:51,-22,28,2008,25
16,Atlético-PR,25,7,5,13,26:34,-8,26,2008,25
17,Vasco da Gama,25,7,5,13,39:48,-9,26,2008,25
18,Fluminense,25,6,7,12,29:35,-6,25,2008,25
19,Ipatinga FC,25,6,6,13,25:44,-19,24,2008,25
20,Portuguesa,25,6,5,14,30:50,-20,23,2008,25
1,Grêmio,26,14,8,4,41:18,23,50,2008,26
2,Palmeiras,26,15,4,7,43:31,12,49,2008,26
3,Cruzeiro,26,14,4,8,42:29,13,46,2008,26
4,Flamengo,26,12,8,6,42:29,13,43,2008,26
5,São Paulo,26,11,10,5,41:26,15,43,2008,26
6,Botafogo,26,12,6,8,36:26,10,42,2008,26
7,Vitória,26,12,4,10,34:27,7,40,2008,26
8,Coritiba,26,11,7,8,38:27,11,40,2008,26
9,Goiás,26,11,6,9,39:32,7,39,2008,26
10,Sport,26,11,6,9,31:26,5,39,2008,26
11,Internacional,26,11,6,9,30:28,2,39,2008,26
12,Atlético-MG,26,8,10,8,37:45,-8,33,2008,26
13,Náutico,26,8,5,13,29:40,-11,29,2008,26
14,Santos,26,7,8,11,31:41,-10,29,2008,26
15,Figueirense,26,7,7,12,32:55,-23,28,2008,26
16,Atlético-PR,26,7,6,13,26:34,-8,27,2008,26
17,Vasco da Gama,26,7,5,14,39:50,-11,26,2008,26
18,Portuguesa,26,7,5,14,33:51,-18,26,2008,26
19,Fluminense,26,6,7,13,31:38,-7,25,2008,26
20,Ipatinga FC,26,6,6,14,25:45,-20,24,2008,26
1,Palmeiras,27,15,5,7,43:31,12,50,2008,27
2,Grêmio,27,14,8,5,42:22,20,50,2008,27
3,Cruzeiro,27,14,4,9,42:31,11,46,2008,27
4,Flamengo,27,13,8,6,44:30,14,46,2008,27
5,São Paulo,27,12,10,5,43:26,17,46,2008,27
6,Botafogo,27,12,7,8,37:27,10,43,2008,27
7,Goiás,27,12,6,9,42:32,10,42,2008,27
8,Internacional,27,12,6,9,34:29,5,42,2008,27
9,Coritiba,27,11,8,8,39:28,11,41,2008,27
10,Vitória,27,12,4,11,34:30,4,40,2008,27
11,Sport,27,11,6,10,32:28,4,39,2008,27
12,Atlético-MG,27,8,11,8,37:45,-8,34,2008,27
13,Náutico,27,8,6,13,29:40,-11,30,2008,27
14,Santos,27,7,9,11,32:42,-10,30,2008,27
15,Figueirense,27,7,8,12,32:55,-23,29,2008,27
16,Atlético-PR,27,7,7,13,27:35,-8,28,2008,27
17,Portuguesa,27,7,6,14,34:52,-18,27,2008,27
18,Ipatinga FC,27,7,6,14,28:46,-18,27,2008,27
19,Vasco da Gama,27,7,5,15,40:53,-13,26,2008,27
20,Fluminense,27,6,8,13,32:39,-7,26,2008,27
1,Palmeiras,28,16,5,7,46:32,14,53,2008,28
2,Grêmio,28,15,8,5,44:23,21,53,2008,28
3,Cruzeiro,28,15,4,9,43:31,12,49,2008,28
4,Flamengo,28,14,8,6,46:30,16,49,2008,28
5,São Paulo,28,13,10,5,46:27,19,49,2008,28
6,Coritiba,28,12,8,8,43:30,13,44,2008,28
7,Vitória,28,13,4,11,37:31,6,43,2008,28
8,Goiás,28,12,7,9,43:33,10,43,2008,28
9,Botafogo,28,12,7,9,38:29,9,43,2008,28
10,Internacional,28,12,6,10,36:33,3,42,2008,28
11,Sport,28,11,6,11,32:29,3,39,2008,28
12,Atlético-MG,28,8,11,9,38:48,-10,34,2008,28
13,Santos,28,8,9,11,36:42,-6,33,2008,28
14,Figueirense,28,8,8,12,36:57,-21,32,2008,28
15,Náutico,28,8,6,14,29:42,-13,30,2008,28
16,Atlético-PR,28,7,7,14,27:39,-12,28,2008,28
17,Portuguesa,28,7,6,15,35:55,-20,27,2008,28
18,Ipatinga FC,28,7,6,15,29:49,-20,27,2008,28
19,Fluminense,28,6,9,13,33:40,-7,27,2008,28
20,Vasco da Gama,28,7,5,16,42:57,-15,26,2008,28
1,Grêmio,29,16,8,5,46:23,23,56,2008,29
2,Palmeiras,29,16,6,7,46:32,14,54,2008,29
3,Cruzeiro,29,16,4,9,44:31,13,52,2008,29
4,São Paulo,29,14,10,5,47:27,20,52,2008,29
5,Flamengo,29,14,8,7,46:33,13,49,2008,29
6,Botafogo,29,13,7,9,41:30,11,46,2008,29
7,Coritiba,29,12,9,8,43:30,13,45,2008,29
8,Goiás,29,12,8,9,44:34,10,44,2008,29
9,Vitória,29,13,4,12,38:34,4,43,2008,29
10,Internacional,29,12,7,10,37:34,3,43,2008,29
11,Sport,29,11,7,11,34:31,3,40,2008,29
12,Atlético-MG,29,9,11,9,41:48,-7,37,2008,29
13,Santos,29,8,9,12,36:44,-8,33,2008,29
14,Figueirense,29,8,9,12,36:57,-21,33,2008,29
15,Náutico,29,8,6,15,29:43,-14,30,2008,29
16,Fluminense,29,7,9,13,36:41,-5,30,2008,29
17,Atlético-PR,29,7,7,15,28:42,-14,28,2008,29
18,Portuguesa,29,7,7,15,35:55,-20,28,2008,29
19,Vasco da Gama,29,7,6,16,44:59,-15,27,2008,29
20,Ipatinga FC,29,7,6,16,29:50,-21,27,2008,29
1,Grêmio,30,16,8,6,46:25,21,56,2008,30
2,Cruzeiro,30,17,4,9,46:31,15,55,2008,30
3,Palmeiras,30,16,7,7,48:34,14,55,2008,30
4,São Paulo,30,14,11,5,49:29,20,53,2008,30
5,Flamengo,30,15,8,7,47:33,14,52,2008,30
6,Botafogo,30,13,7,10,41:31,10,46,2008,30
7,Internacional,30,13,7,10,39:35,4,46,2008,30
8,Coritiba,30,12,10,8,44:31,13,46,2008,30
9,Goiás,30,12,9,9,45:35,10,45,2008,30
10,Vitória,30,13,5,12,40:36,4,44,2008,30
11,Sport,30,11,8,11,36:33,3,41,2008,30
12,Atlético-MG,30,9,11,10,41:50,-9,37,2008,30
13,Santos,30,9,9,12,37:44,-7,36,2008,30
14,Figueirense,30,8,10,12,37:58,-21,34,2008,30
15,Náutico,30,8,7,15,31:45,-14,31,2008,30
16,Portuguesa,30,8,7,15,37:55,-18,31,2008,30
17,Fluminense,30,7,10,13,38:43,-5,31,2008,30
18,Atlético-PR,30,7,7,16,29:44,-15,28,2008,30
19,Ipatinga FC,30,7,7,16,30:51,-21,28,2008,30
20,Vasco da Gama,30,7,6,17,44:60,-16,27,2008,30
1,Grêmio,31,17,8,6,47:25,22,59,2008,31
2,São Paulo,31,15,11,5,51:30,21,56,2008,31
3,Cruzeiro,31,17,4,10,46:32,14,55,2008,31
4,Flamengo,31,16,8,7,52:33,19,55,2008,31
5,Palmeiras,31,16,7,8,48:37,11,55,2008,31
6,Botafogo,31,14,7,10,44:31,13,49,2008,31
7,Internacional,31,13,8,10,41:37,4,47,2008,31
8,Coritiba,31,12,10,9,44:36,8,46,2008,31
9,Goiás,31,12,9,10,47:39,8,45,2008,31
10,Vitória,31,13,5,13,41:38,3,44,2008,31
11,Sport,31,11,8,12,36:34,2,41,2008,31
12,Santos,31,10,9,12,40:44,-4,39,2008,31
13,Atlético-MG,31,9,12,10,43:52,-9,38,2008,31
14,Fluminense,31,8,10,13,41:43,-2,34,2008,31
15,Figueirense,31,8,10,13,37:61,-24,34,2008,31
16,Náutico,31,8,8,15,32:46,-14,32,2008,31
17,Portuguesa,31,8,8,15,38:56,-18,32,2008,31
18,Atlético-PR,31,8,7,16,30:44,-14,31,2008,31
19,Vasco da Gama,31,8,6,17,48:62,-14,30,2008,31
20,Ipatinga FC,31,7,7,17,30:54,-24,28,2008,31
1,Grêmio,32,17,8,7,47:28,19,59,2008,32
2,São Paulo,32,16,11,5,53:31,22,59,2008,32
3,Cruzeiro,32,18,4,10,49:32,17,58,2008,32
4,Palmeiras,32,17,7,8,49:37,12,58,2008,32
5,Flamengo,32,16,9,7,52:33,19,56,2008,32
6,Botafogo,32,14,7,11,45:33,12,49,2008,32
7,Coritiba,32,13,10,9,46:37,9,49,2008,32
8,Internacional,32,13,9,10,42:38,4,48,2008,32
9,Vitória,32,13,6,13,41:38,3,45,2008,32
10,Goiás,32,12,9,11,47:40,7,45,2008,32
11,Sport,32,11,9,12,37:35,2,42,2008,32
12,Santos,32,10,10,12,41:45,-4,40,2008,32
13,Atlético-MG,32,9,12,11,44:54,-10,38,2008,32
14,Fluminense,32,9,10,13,42:43,-1,37,2008,32
15,Portuguesa,32,9,8,15,40:56,-16,35,2008,32
16,Figueirense,32,8,10,14,37:62,-25,34,2008,32
17,Náutico,32,8,9,15,33:47,-14,33,2008,32
18,Atlético-PR,32,8,8,16,32:46,-14,32,2008,32
19,Vasco da Gama,32,8,7,17,50:64,-14,31,2008,32
20,Ipatinga FC,32,7,7,18,30:56,-26,28,2008,32
1,São Paulo,33,17,11,5,56:31,25,62,2008,33
2,Palmeiras,33,18,7,8,51:38,13,61,2008,33
3,Grêmio,33,17,9,7,48:29,19,60,2008,33
4,Cruzeiro,33,18,4,11,49:35,14,58,2008,33
5,Flamengo,33,16,10,7,54:35,19,57,2008,33
6,Botafogo,33,14,7,12,46:35,11,49,2008,33
7,Coritiba,33,13,10,10,46:39,7,49,2008,33
8,Goiás,33,13,9,11,50:40,10,48,2008,33
9,Internacional,33,13,9,11,42:41,1,48,2008,33
10,Vitória,33,13,6,14,41:39,2,45,2008,33
11,Sport,33,11,9,13,37:36,1,42,2008,33
12,Atlético-MG,33,10,12,11,46:55,-9,41,2008,33
13,Santos,33,10,10,13,42:47,-5,40,2008,33
14,Fluminense,33,9,10,14,42:44,-2,37,2008,33
15,Náutico,33,9,9,15,34:47,-13,36,2008,33
16,Portuguesa,33,9,9,15,42:58,-16,36,2008,33
17,Atlético-PR,33,9,8,16,33:46,-13,35,2008,33
18,Figueirense,33,8,11,14,38:63,-25,35,2008,33
19,Vasco da Gama,33,9,7,17,51:64,-13,34,2008,33
20,Ipatinga FC,33,8,7,18,32:56,-24,31,2008,33
1,São Paulo,34,18,11,5,59:33,26,65,2008,34
2,Grêmio,34,18,9,7,49:29,20,63,2008,34
3,Cruzeiro,34,19,4,11,50:35,15,61,2008,34
4,Palmeiras,34,18,7,9,51:39,12,61,2008,34
5,Flamengo,34,17,10,7,55:35,20,60,2008,34
6,Internacional,34,14,9,11,46:41,5,51,2008,34
7,Coritiba,34,13,11,10,46:39,7,50,2008,34
8,Botafogo,34,14,7,13,46:36,10,49,2008,34
9,Goiás,34,13,9,12,51:42,9,48,2008,34
10,Vitória,34,13,6,15,41:40,1,45,2008,34
11,Sport,34,12,9,13,39:37,2,45,2008,34
12,Atlético-MG,34,11,12,11,47:55,-8,44,2008,34
13,Santos,34,10,10,14,42:48,-6,40,2008,34
14,Atlético-PR,34,10,8,16,35:46,-11,38,2008,34
15,Vasco da Gama,34,10,7,17,52:64,-12,37,2008,34
16,Fluminense,34,9,10,15,42:45,-3,37,2008,34
17,Náutico,34,9,10,15,34:47,-13,37,2008,34
18,Portuguesa,34,9,9,16,44:61,-17,36,2008,34
19,Figueirense,34,8,11,15,38:65,-27,35,2008,34
20,Ipatinga FC,34,8,7,19,32:60,-28,31,2008,34
1,São Paulo,35,19,11,5,62:34,28,68,2008,35
2,Grêmio,35,19,9,7,51:30,21,66,2008,35
3,Flamengo,35,18,10,7,60:37,23,63,2008,35
4,Cruzeiro,35,19,4,12,52:40,12,61,2008,35
5,Palmeiras,35,18,7,10,53:44,9,61,2008,35
6,Goiás,35,14,9,12,54:43,11,51,2008,35
7,Internacional,35,14,9,12,46:42,4,51,2008,35
8,Coritiba,35,13,11,11,47:41,6,50,2008,35
9,Botafogo,35,14,7,14,47:39,8,49,2008,35
10,Atlético-MG,35,12,12,11,51:56,-5,47,2008,35
11,Vitória,35,13,6,16,42:42,0,45,2008,35
12,Sport,35,12,9,14,39:40,-1,45,2008,35
13,Santos,35,11,10,14,43:48,-5,43,2008,35
14,Atlético-PR,35,11,8,16,37:47,-10,41,2008,35
15,Fluminense,35,10,10,15,45:46,-1,40,2008,35
16,Náutico,35,10,10,15,39:49,-10,40,2008,35
17,Vasco da Gama,35,10,7,18,53:68,-15,37,2008,35
18,Portuguesa,35,9,9,17,45:64,-19,36,2008,35
19,Figueirense,35,8,11,16,39:68,-29,35,2008,35
20,Ipatinga FC,35,9,7,19,35:60,-25,34,2008,35
1,São Paulo,36,20,11,5,64:35,29,71,2008,36
2,Grêmio,36,19,9,8,53:34,19,66,2008,36
3,Cruzeiro,36,20,4,12,55:42,13,64,2008,36
4,Palmeiras,36,19,7,10,55:44,11,64,2008,36
5,Flamengo,36,18,10,8,62:40,22,63,2008,36
6,Coritiba,36,14,11,11,52:42,10,53,2008,36
7,Goiás,36,14,10,12,54:43,11,52,2008,36
8,Internacional,36,14,9,13,46:44,2,51,2008,36
9,Botafogo,36,14,8,14,49:41,8,50,2008,36
10,Vitória,36,14,6,16,46:44,2,48,2008,36
11,Sport,36,13,9,14,42:40,2,48,2008,36
12,Atlético-MG,36,12,12,12,51:59,-8,47,2008,36
13,Fluminense,36,11,10,15,47:46,1,43,2008,36
14,Santos,36,11,10,15,44:53,-9,43,2008,36
15,Atlético-PR,36,11,9,16,39:49,-10,42,2008,36
16,Náutico,36,10,10,16,42:53,-11,40,2008,36
17,Figueirense,36,9,11,16,43:71,-28,38,2008,36
18,Vasco da Gama,36,10,7,19,54:70,-16,37,2008,36
19,Portuguesa,36,9,10,17,45:64,-19,37,2008,36
20,Ipatinga FC,36,9,7,20,35:62,-27,34,2008,36
1,São Paulo,37,20,12,5,65:36,29,72,2008,37
2,Grêmio,37,20,9,8,57:35,22,69,2008,37
3,Palmeiras,37,19,8,10,55:44,11,65,2008,37
4,Cruzeiro,37,20,4,13,55:43,12,64,2008,37
5,Flamengo,37,18,11,8,65:43,22,64,2008,37
6,Internacional,37,15,9,13,47:44,3,54,2008,37
7,Goiás,37,14,11,12,57:46,11,53,2008,37
8,Coritiba,37,14,11,12,52:44,8,53,2008,37
9,Botafogo,37,14,8,15,50:44,6,50,2008,37
10,Vitória,37,14,7,16,46:44,2,49,2008,37
11,Sport,37,13,10,14,44:42,2,49,2008,37
12,Atlético-MG,37,12,13,12,51:59,-8,48,2008,37
13,Fluminense,37,11,11,15,48:47,1,44,2008,37
14,Santos,37,11,11,15,44:53,-9,44,2008,37
15,Náutico,37,11,10,16,44:54,-10,43,2008,37
16,Atlético-PR,37,11,9,17,40:51,-11,42,2008,37
17,Figueirense,37,10,11,16,46:72,-26,41,2008,37
18,Vasco da Gama,37,11,7,19,56:70,-14,40,2008,37
19,Portuguesa,37,9,11,17,47:66,-19,38,2008,37
20,Ipatinga FC,37,9,7,21,36:66,-30,34,2008,37
1,São Paulo,38,21,12,5,66:36,30,75,2008,38
2,Grêmio,38,21,9,8,59:35,24,72,2008,38
3,Cruzeiro,38,21,4,13,59:44,15,67,2008,38
4,Palmeiras,38,19,8,11,55:45,10,65,2008,38
5,Flamengo,38,18,11,9,68:48,20,64,2008,38
6,Internacional,38,15,9,14,48:47,1,54,2008,38
7,Botafogo,38,15,8,15,51:44,7,53,2008,38
8,Goiás,38,14,11,13,57:47,10,53,2008,38
9,Coritiba,38,14,11,13,55:48,7,53,2008,38
10,Vitória,38,15,7,16,48:44,4,52,2008,38
11,Sport,38,14,10,14,48:45,3,52,2008,38
12,Atlético-MG,38,12,13,13,51:61,-10,48,2008,38
13,Atlético-PR,38,12,9,17,45:54,-9,45,2008,38
14,Fluminense,38,11,12,15,49:48,1,45,2008,38
15,Santos,38,11,12,15,44:53,-9,45,2008,38
16,Náutico,38,11,11,16,44:54,-10,44,2008,38
17,Figueirense,38,11,11,16,49:73,-24,44,2008,38
18,Vasco da Gama,38,11,7,20,56:72,-16,40,2008,38
19,Portuguesa,38,9,11,18,48:70,-22,38,2008,38
20,Ipatinga FC,38,9,8,21,37:67,-30,35,2008,38
