Posicao,Clube,J,V,E,D,Gols,SG,Pts,Ano,Rodada
14,Sport,24,9,5,10,36:39,-3,32,2007,24
15,Atlético-PR,24,7,8,9,35:35,0,29,2007,24
16,Figueirense,24,7,7,10,35:42,-7,28,2007,24
17,Paraná,24,7,7,10,28:38,-10,28,2007,24
18,Juventude,24,7,5,12,28:40,-12,26,2007,24
19,Náutico,24,6,6,12,34:47,-13,24,2007,24
20,América-RN,24,3,1,20,18:55,-37,10,2007,24
1,São Paulo,25,16,6,3,38:7,31,54,2007,25
2,Cruzeiro,25,14,3,8,57:41,16,45,2007,25
3,Santos,25,13,3,9,39:31,8,42,2007,25
4,Palmeiras,25,11,7,7,32:32,0,40,2007,25
5,Vasco da Gama,25,11,6,8,42:30,12,39,2007,25
6,Botafogo,25,10,9,6,44:38,6,39,2007,25
7,Grêmio,25,11,5,9,27:26,1,38,2007,25
8,Fluminense,25,9,10,6,33:22,11,37,2007,25
9,Internacional,25,10,5,10,34:33,1,35,2007,25
10,Flamengo,25,9,8,8,40:39,1,35,2007,25
11,Goiás,25,10,3,12,33:36,-3,33,2007,25
12,Sport,25,9,6,10,37:40,-3,33,2007,25
13,Corinthians,25,8,9,8,29:35,-6,33,2007,25
14,Atlético-MG,25,9,5,11,37:35,2,32,2007,25
15,Figueirense,25,8,7,10,37:43,-6,31,2007,25
16,Paraná,25,8,7,10,29:38,-9,31,2007,25
17,Atlético-PR,25,7,8,10,35:37,-2,29,2007,25
18,Náutico,25,7,6,12,38:48,-10,27,2007,25
19,Juventude,25,7,5,13,28:41,-13,26,2007,25
20,América-RN,25,3,2,20,19:56,-37,11,2007,25
1,São Paulo,26,17,6,3,40:8,32,57,2007,26
2,Cruzeiro,26,15,3,8,61:44,17,48,2007,26
3,Santos,26,13,3,10,40:33,7,42,2007,26
4,Botafogo,26,11,9,6,45:38,7,42,2007,26
5,Grêmio,26,12,5,9,28:26,2,41,2007,26
6,Vasco da Gama,26,11,7,8,43:31,12,40,2007,26
7,Palmeiras,26,11,7,8,33:34,-1,40,2007,26
8,Fluminense,26,10,10,6,35:22,13,40,2007,26
9,Sport,26,10,6,10,40:41,-1,36,2007,26
10,Flamengo,26,9,9,8,41:40,1,36,2007,26
11,Internacional,26,10,5,11,34:34,0,35,2007,26
12,Figueirense,26,9,7,10,41:44,-3,34,2007,26
13,Goiás,26,10,3,13,33:39,-6,33,2007,26
14,Corinthians,26,8,9,9,29:36,-7,33,2007,26
15,Atlético-MG,26,9,5,12,40:39,1,32,2007,26
16,Atlético-PR,26,8,8,10,37:38,-1,32,2007,26
17,Paraná,26,8,7,11,30:41,-11,31,2007,26
18,Náutico,26,8,6,12,41:48,-7,30,2007,26
19,Juventude,26,7,5,14,29:45,-16,26,2007,26
20,América-RN,26,3,2,21,19:58,-39,11,2007,26
1,São Paulo,27,18,6,3,42:8,34,60,2007,27
2,Cruzeiro,27,16,3,8,63:44,19,51,2007,27
3,Grêmio,27,13,5,9,29:26,3,44,2007,27
4,Palmeiras,27,12,7,8,34:34,0,43,2007,27
5,Fluminense,27,11,10,6,37:22,15,43,2007,27
6,Santos,27,13,3,11,40:34,6,42,2007,27
7,Botafogo,27,11,9,7,45:40,5,42,2007,27
8,Vasco da Gama,27,11,7,9,43:33,10,40,2007,27
9,Flamengo,27,9,10,8,43:42,1,37,2007,27
10,Internacional,27,10,6,11,36:36,0,36,2007,27
11,Sport,27,10,6,11,40:43,-3,36,2007,27
12,Atlético-PR,27,9,8,10,39:39,0,35,2007,27
13,Goiás,27,10,4,13,34:40,-6,34,2007,27
14,Figueirense,27,9,7,11,41:46,-5,34,2007,27
15,Atlético-MG,27,9,6,12,42:41,1,33,2007,27
16,Náutico,27,9,6,12,43:48,-5,33,2007,27
17,Corinthians,27,8,9,10,29:37,-8,33,2007,27
18,Paraná,27,8,7,12,31:43,-12,31,2007,27
19,Juventude,27,7,6,14,31:47,-16,27,2007,27
20,América-RN,27,3,3,21,20:59,-39,12,2007,27
1,São Paulo,28,19,6,3,44:9,35,63,2007,28
2,Cruzeiro,28,16,3,9,64:46,18,51,2007,28
3,Grêmio,28,14,5,9,31:27,4,47,2007,28
4,Santos,28,14,3,11,41:34,7,45,2007,28
5,Palmeiras,28,12,8,8,34:34,0,44,2007,28
6,Fluminense,28,11,10,7,38:25,13,43,2007,28
7,Botafogo,28,11,9,8,45:43,2,42,2007,28
8,Vasco da Gama,28,11,7,10,43:34,9,40,2007,28
9,Flamengo,28,10,10,8,44:42,2,40,2007,28
10,Sport,28,11,6,11,42:44,-2,39,2007,28
11,Goiás,28,11,4,13,37:40,-3,37,2007,28
12,Figueirense,28,10,7,11,43:47,-4,37,2007,28
13,Náutico,28,10,6,12,48:48,0,36,2007,28
14,Internacional,28,10,6,12,37:38,-1,36,2007,28
15,Atlético-PR,28,9,8,11,39:44,-5,35,2007,28
16,Paraná,28,9,7,12,34:44,-10,34,2007,28
17,Atlético-MG,28,9,6,13,42:42,0,33,2007,28
18,Corinthians,28,8,9,11,30:39,-9,33,2007,28
19,Juventude,28,7,6,15,32:49,-17,27,2007,28
20,América-RN,28,3,4,21,20:59,-39,13,2007,28
1,São Paulo,29,19,6,4,44:10,34,63,2007,29
2,Cruzeiro,29,16,3,10,64:47,17,51,2007,29
3,Santos,29,15,3,11,42:34,8,48,2007,29
4,Grêmio,29,14,6,9,33:29,4,48,2007,29
5,Palmeiras,29,13,8,8,36:35,1,47,2007,29
6,Fluminense,29,11,11,7,39:26,13,44,2007,29
7,Flamengo,29,11,10,8,45:42,3,43,2007,29
8,Sport,29,12,6,11,46:44,2,42,2007,29
9,Botafogo,29,11,9,9,45:45,0,42,2007,29
10,Vasco da Gama,29,11,7,11,43:35,8,40,2007,29
11,Atlético-PR,29,10,8,11,41:44,-3,38,2007,29
12,Figueirense,29,10,8,11,43:47,-4,38,2007,29
13,Goiás,29,11,4,14,37:44,-7,37,2007,29
14,Internacional,29,10,7,12,37:38,-1,37,2007,29
15,Náutico,29,10,6,13,49:50,-1,36,2007,29
16,Atlético-MG,29,9,7,13,44:44,0,34,2007,29
17,Paraná,29,9,7,13,36:47,-11,34,2007,29
18,Corinthians,29,8,10,11,31:40,-9,34,2007,29
19,Juventude,29,8,6,15,33:49,-16,30,2007,29
20,América-RN,29,4,4,21,23:61,-38,16,2007,29
1,São Paulo,30,19,6,5,44:11,33,63,2007,30
2,Cruzeiro,30,16,4,10,64:47,17,52,2007,30
3,Santos,30,16,3,11,44:35,9,51,2007,30
4,Palmeiras,30,14,8,8,38:35,3,50,2007,30
5,Grêmio,30,14,6,10,33:31,2,48,2007,30
6,Fluminense,30,12,11,7,41:26,15,47,2007,30
7,Flamengo,30,11,10,9,45:44,1,43,2007,30
8,Sport,30,12,6,12,47:47,0,42,2007,30
9,Botafogo,30,11,9,10,46:47,-1,42,2007,30
10,Figueirense,30,11,8,11,47:47,0,41,2007,30
11,Atlético-PR,30,11,8,11,42:44,-2,41,2007,30
12,Vasco da Gama,30,11,7,12,43:36,7,40,2007,30
13,Internacional,30,11,7,12,39:38,1,40,2007,30
14,Náutico,30,11,6,13,53:51,2,39,2007,30
15,Goiás,30,11,5,14,37:44,-7,38,2007,30
16,Atlético-MG,30,10,7,13,47:45,2,37,2007,30
17,Corinthians,30,9,10,11,32:40,-8,37,2007,30
18,Paraná,30,9,7,14,36:51,-15,34,2007,30
19,Juventude,30,8,6,16,34:53,-19,30,2007,30
20,América-RN,30,4,4,22,23:63,-40,16,2007,30
1,São Paulo,31,19,7,5,45:12,33,64,2007,31
2,Cruzeiro,31,16,5,10,66:49,17,53,2007,31
3,Santos,31,16,4,11,45:36,9,52,2007,31
4,Grêmio,31,15,6,10,35:32,3,51,2007,31
5,Palmeiras,31,14,9,8,39:36,3,51,2007,31
6,Fluminense,31,12,12,7,42:27,15,48,2007,31
7,Flamengo,31,12,10,9,46:44,2,46,2007,31
8,Vasco da Gama,31,12,7,12,45:37,8,43,2007,31
9,Sport,31,12,7,12,47:47,0,43,2007,31
10,Figueirense,31,11,9,11,47:47,0,42,2007,31
11,Botafogo,31,11,9,11,47:49,-2,42,2007,31
12,Atlético-PR,31,11,9,11,42:44,-2,42,2007,31
13,Internacional,31,11,8,12,40:39,1,41,2007,31
14,Atlético-MG,31,11,7,13,48:45,3,40,2007,31
15,Náutico,31,11,7,13,55:53,2,40,2007,31
16,Goiás,31,11,5,15,38:46,-8,38,2007,31
17,Corinthians,31,9,11,11,33:41,-8,38,2007,31
18,Paraná,31,9,7,15,36:52,-16,34,2007,31
19,Juventude,31,8,7,16,34:53,-19,31,2007,31
20,América-RN,31,4,4,23,23:64,-41,16,2007,31
1,São Paulo,32,20,7,5,46:12,34,67,2007,32
2,Palmeiras,32,15,9,8,42:36,6,54,2007,32
3,Cruzeiro,32,16,5,11,66:50,16,53,2007,32
4,Santos,32,16,4,12,45:37,8,52,2007,32
5,Grêmio,32,15,6,11,35:34,1,51,2007,32
6,Flamengo,32,13,10,9,48:44,4,49,2007,32
7,Fluminense,32,12,12,8,45:32,13,48,2007,32
8,Figueirense,32,12,9,11,48:47,1,45,2007,32
9,Botafogo,32,12,9,11,50:50,0,45,2007,32
10,Atlético-PR,32,12,9,11,44:44,0,45,2007,32
11,Internacional,32,12,8,12,43:39,4,44,2007,32
12,Vasco da Gama,32,12,7,13,45:38,7,43,2007,32
13,Atlético-MG,32,12,7,13,49:45,4,43,2007,32
14,Náutico,32,12,7,13,56:53,3,43,2007,32
15,Sport,32,12,7,13,48:50,-2,43,2007,32
16,Goiás,32,12,5,15,43:49,-6,41,2007,32
17,Corinthians,32,9,11,12,33:42,-9,38,2007,32
18,Paraná,32,9,7,16,36:55,-19,34,2007,32
19,Juventude,32,8,7,17,34:56,-22,31,2007,32
20,América-RN,32,4,4,24,23:66,-43,16,2007,32
1,São Paulo,33,21,7,5,48:13,35,70,2007,33
2,Santos,33,17,4,12,48:37,11,55,2007,33
3,Palmeiras,33,15,10,8,44:38,6,55,2007,33
4,Cruzeiro,33,16,6,11,67:51,16,54,2007,33
5,Grêmio,33,16,6,11,39:37,2,54,2007,33
6,Flamengo,33,14,10,9,49:44,5,52,2007,33
7,Fluminense,33,12,13,8,46:33,13,49,2007,33
8,Botafogo,33,12,10,11,51:51,0,46,2007,33
9,Atlético-PR,33,12,10,11,45:45,0,46,2007,33
10,Figueirense,33,12,9,12,49:49,0,45,2007,33
11,Vasco da Gama,33,12,8,13,47:40,7,44,2007,33
12,Atlético-MG,33,12,8,13,50:46,4,44,2007,33
13,Internacional,33,12,8,13,43:40,3,44,2007,33
14,Náutico,33,12,7,14,59:57,2,43,2007,33
15,Sport,33,12,7,14,49:52,-3,43,2007,33
16,Goiás,33,12,5,16,43:52,-9,41,2007,33
17,Corinthians,33,10,11,12,35:43,-8,41,2007,33
18,Paraná,33,10,7,16,37:55,-18,37,2007,33
19,Juventude,33,8,8,17,35:57,-22,32,2007,33
20,América-RN,33,4,4,25,23:67,-44,16,2007,33
1,São Paulo,34,22,7,5,51:13,38,73,2007,34
2,Santos,34,18,4,12,50:38,12,58,2007,34
3,Flamengo,34,15,10,9,51:45,6,55,2007,34
4,Palmeiras,34,15,10,9,44:39,5,55,2007,34
5,Cruzeiro,34,16,6,12,68:55,13,54,2007,34
6,Grêmio,34,16,6,12,39:39,0,54,2007,34
7,Fluminense,34,13,13,8,48:33,15,52,2007,34
8,Botafogo,34,13,10,11,55:52,3,49,2007,34
9,Atlético-PR,34,13,10,11,47:45,2,49,2007,34
10,Vasco da Gama,34,13,8,13,50:42,8,47,2007,34
11,Atlético-MG,34,12,9,13,50:46,4,45,2007,34
12,Internacional,34,12,9,13,43:40,3,45,2007,34
13,Figueirense,34,12,9,13,49:51,-2,45,2007,34
14,Sport,34,12,8,14,49:52,-3,44,2007,34
15,Náutico,34,12,7,15,60:59,1,43,2007,34
16,Goiás,34,12,5,17,45:55,-10,41,2007,34
17,Corinthians,34,10,11,13,36:45,-9,41,2007,34
18,Paraná,34,10,8,16,37:55,-18,38,2007,34
19,Juventude,34,9,8,17,36:57,-21,35,2007,34
20,América-RN,34,4,4,26,23:70,-47,16,2007,34
1,São Paulo,35,22,7,6,51:15,36,73,2007,35
2,Santos,35,18,5,12,52:40,12,59,2007,35
3,Cruzeiro,35,17,6,12,71:56,15,57,2007,35
4,Flamengo,35,15,10,10,52:48,4,55,2007,35
5,Palmeiras,35,15,10,10,45:42,3,55,2007,35
6,Fluminense,35,14,13,8,50:34,16,55,2007,35
7,Grêmio,35,16,6,13,40:41,-1,54,2007,35
8,Botafogo,35,13,11,11,56:53,3,50,2007,35
9,Atlético-PR,35,13,11,11,49:47,2,50,2007,35
10,Internacional,35,13,9,13,45:41,4,48,2007,35
11,Figueirense,35,13,9,13,51:52,-1,48,2007,35
12,Vasco da Gama,35,13,8,14,51:44,7,47,2007,35
13,Sport,35,13,8,14,52:53,-1,47,2007,35
14,Atlético-MG,35,12,10,13,52:48,4,46,2007,35
15,Náutico,35,12,7,16,61:61,0,43,2007,35
16,Corinthians,35,10,12,13,38:47,-9,42,2007,35
17,Goiás,35,12,5,18,45:56,-11,41,2007,35
18,Paraná,35,11,8,16,38:55,-17,41,2007,35
19,Juventude,35,10,8,17,38:57,-19,38,2007,35
20,América-RN,35,4,5,26,24:71,-47,17,2007,35
1,São Paulo,36,23,7,6,52:15,37,76,2007,36
2,Santos,36,18,5,13,52:41,11,59,2007,36
3,Flamengo,36,16,10,10,53:48,5,58,2007,36
4,Palmeiras,36,16,10,10,46:42,4,58,2007,36
5,Cruzeiro,36,17,6,13,71:57,14,57,2007,36
6,Fluminense,36,14,13,9,50:35,15,55,2007,36
7,Grêmio,36,16,6,14,40:42,-2,54,2007,36
8,Botafogo,36,14,11,11,59:55,4,53,2007,36
9,Internacional,36,14,9,13,46:41,5,51,2007,36
10,Atlético-PR,36,13,12,11,49:47,2,51,2007,36
11,Atlético-MG,36,13,10,13,56:49,7,49,2007,36
12,Figueirense,36,13,10,13,54:55,-1,49,2007,36
13,Vasco da Gama,36,13,9,14,54:47,7,48,2007,36
14,Sport,36,13,9,14,52:53,-1,48,2007,36
15,Náutico,36,13,7,16,65:61,4,46,2007,36
16,Corinthians,36,10,13,13,39:48,-9,43,2007,36
17,Goiás,36,12,6,18,46:57,-11,42,2007,36
18,Paraná,36,11,8,17,40:58,-18,41,2007,36
19,Juventude,36,10,8,18,39:61,-22,38,2007,36
20,América-RN,36,4,5,27,24:75,-51,17,2007,36
1,São Paulo,37,23,8,6,54:17,37,77,2007,37
2,Santos,37,19,5,13,55:43,12,62,2007,37
3,Flamengo,37,17,10,10,55:48,7,61,2007,37
4,Palmeiras,37,16,10,11,47:44,3,58,2007,37
5,Fluminense,37,15,13,9,53:37,16,58,2007,37
6,Cruzeiro,37,17,6,14,71:58,13,57,2007,37
7,Grêmio,37,17,6,14,43:42,1,57,2007,37
8,Internacional,37,15,9,13,48:42,6,54,2007,37
9,Botafogo,37,14,12,11,61:57,4,54,2007,37
10,Atlético-MG,37,14,10,13,60:50,10,52,2007,37
11,Figueirense,37,14,10,13,56:55,1,52,2007,37
12,Vasco da Gama,37,14,9,14,55:47,8,51,2007,37
13,Sport,37,14,9,14,53:53,0,51,2007,37
14,Atlético-PR,37,13,12,12,49:49,0,51,2007,37
15,Náutico,37,13,7,17,65:63,2,46,2007,37
16,Corinthians,37,10,13,14,39:49,-10,43,2007,37
17,Goiás,37,12,6,19,47:61,-14,42,2007,37
18,Paraná,37,11,8,18,42:61,-19,41,2007,37
19,Juventude,37,10,8,19,41:64,-23,38,2007,37
20,América-RN,37,4,5,28,24:78,-54,17,2007,37
1,São Paulo,38,23,8,7,55:19,36,77,2007,38
2,Santos,38,19,5,14,57:47,10,62,2007,38
3,Flamengo,38,17,10,11,55:49,6,61,2007,38
4,Fluminense,38,16,13,9,57:39,18,61,2007,38
5,Cruzeiro,38,18,6,14,73:58,15,60,2007,38
6,Grêmio,38,17,7,14,44:43,1,58,2007,38
7,Palmeiras,38,16,10,12,48:47,1,58,2007,38
8,Atlético-MG,38,15,10,13,63:51,12,55,2007,38
9,Botafogo,38,14,13,11,62:58,4,55,2007,38
10,Vasco da Gama,38,15,9,14,58:47,11,54,2007,38
11,Internacional,38,15,9,14,49:44,5,54,2007,38
12,Atlético-PR,38,14,12,12,51:50,1,54,2007,38
13,Figueirense,38,14,11,13,57:56,1,53,2007,38
14,Sport,38,14,9,15,54:55,-1,51,2007,38
15,Náutico,38,14,7,17,66:63,3,49,2007,38
16,Goiás,38,13,6,19,49:62,-13,45,2007,38
17,Corinthians,38,10,14,14,40:50,-10,44,2007,38
18,Juventude,38,11,8,19,43:65,-22,41,2007,38
19,Paraná,38,11,8,19,42:64,-22,41,2007,38
20,América-RN,38,4,5,29,24:80,-56,17,2007,38
